template_name,template_language,template_path,resolved_template_path,tool,iac_type,return_code,duration_s,issue_count,issue_index,issue_id,issue_message,issue_level,issue_location,issue_json,issue_status,error
template_15017_sqlServer.bicep,bicep,data/bicep_collected_templates_new\template_15017_sqlServer.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15017_sqlServer.bicep,checkov,bicep,1,5.058,5,1,CKV_AZURE_23,Ensure that 'Auditing' is set to 'On' for SQL servers,,L14-L16,"{""id"": ""CKV_AZURE_23"", ""message"": ""Ensure that 'Auditing' is set to 'On' for SQL servers"", ""level"": null, ""location"": ""L14-L16""}",issue,
template_15017_sqlServer.bicep,bicep,data/bicep_collected_templates_new\template_15017_sqlServer.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15017_sqlServer.bicep,checkov,bicep,1,5.058,5,2,CKV_AZURE_23,Ensure that 'Auditing' is set to 'On' for SQL servers,,L18-L21,"{""id"": ""CKV_AZURE_23"", ""message"": ""Ensure that 'Auditing' is set to 'On' for SQL servers"", ""level"": null, ""location"": ""L18-L21""}",issue,
template_15017_sqlServer.bicep,bicep,data/bicep_collected_templates_new\template_15017_sqlServer.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15017_sqlServer.bicep,checkov,bicep,1,5.058,5,3,CKV_AZURE_24,Ensure that 'Auditing' Retention is 'greater than 90 days' for SQL servers,,L14-L16,"{""id"": ""CKV_AZURE_24"", ""message"": ""Ensure that 'Auditing' Retention is 'greater than 90 days' for SQL servers"", ""level"": null, ""location"": ""L14-L16""}",issue,
template_15017_sqlServer.bicep,bicep,data/bicep_collected_templates_new\template_15017_sqlServer.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15017_sqlServer.bicep,checkov,bicep,1,5.058,5,4,CKV_AZURE_25,Azure SQL Server threat detection alerts are enabled for all threat types,,L14-L16,"{""id"": ""CKV_AZURE_25"", ""message"": ""Azure SQL Server threat detection alerts are enabled for all threat types"", ""level"": null, ""location"": ""L14-L16""}",issue,
template_15017_sqlServer.bicep,bicep,data/bicep_collected_templates_new\template_15017_sqlServer.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15017_sqlServer.bicep,checkov,bicep,1,5.058,5,5,CKV_AZURE_25,Azure SQL Server threat detection alerts are enabled for all threat types,,L18-L21,"{""id"": ""CKV_AZURE_25"", ""message"": ""Azure SQL Server threat detection alerts are enabled for all threat types"", ""level"": null, ""location"": ""L18-L21""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,1,CKV_AZURE_113,Ensure that SQL server disables public network access,,L176-L186,"{""id"": ""CKV_AZURE_113"", ""message"": ""Ensure that SQL server disables public network access"", ""level"": null, ""location"": ""L176-L186""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,2,CKV2_AZURE_27,Ensure Azure AD authentication is enabled for Azure SQL (MSSQL),,L176-L186,"{""id"": ""CKV2_AZURE_27"", ""message"": ""Ensure Azure AD authentication is enabled for Azure SQL (MSSQL)"", ""level"": null, ""location"": ""L176-L186""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,3,CKV_AZURE_229,Ensure the Azure SQL Database Namespace is zone redundant,,L216-L228,"{""id"": ""CKV_AZURE_229"", ""message"": ""Ensure the Azure SQL Database Namespace is zone redundant"", ""level"": null, ""location"": ""L216-L228""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,4,CKV_AZURE_26,Ensure that 'Send Alerts To' is enabled for MSSQL servers,,L216-L228,"{""id"": ""CKV_AZURE_26"", ""message"": ""Ensure that 'Send Alerts To' is enabled for MSSQL servers"", ""level"": null, ""location"": ""L216-L228""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,5,CKV_AZURE_27,Ensure that 'Email service and co-administrators' is 'Enabled' for MSSQL servers,,L216-L228,"{""id"": ""CKV_AZURE_27"", ""message"": ""Ensure that 'Email service and co-administrators' is 'Enabled' for MSSQL servers"", ""level"": null, ""location"": ""L216-L228""}",issue,
