template_name,template_language,template_path,resolved_template_path,tool,iac_type,return_code,duration_s,issue_count,issue_index,issue_id,issue_message,issue_level,issue_location,issue_json,issue_status,error
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,tflint,terraform,0,0.097,2,2,terraform_required_providers,"Missing version constraint for provider ""aws"" in `required_providers`",warning,L8,"{""id"": ""terraform_required_providers"", ""message"": ""Missing version constraint for provider \""aws\"" in `required_providers`"", ""level"": ""warning"", ""location"": ""L8""}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,1,AWS-0038,Control plane API logging is not enabled.,MEDIUM,45,"{""id"": ""AWS-0038"", ""message"": ""Control plane API logging is not enabled."", ""level"": ""MEDIUM"", ""location"": 45}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,2,AWS-0038,Control plane audit logging is not enabled.,MEDIUM,45,"{""id"": ""AWS-0038"", ""message"": ""Control plane audit logging is not enabled."", ""level"": ""MEDIUM"", ""location"": 45}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,3,AWS-0038,Control plane authenticator logging is not enabled.,MEDIUM,45,"{""id"": ""AWS-0038"", ""message"": ""Control plane authenticator logging is not enabled."", ""level"": ""MEDIUM"", ""location"": 45}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,4,AWS-0038,Control plane controller manager logging is not enabled.,MEDIUM,45,"{""id"": ""AWS-0038"", ""message"": ""Control plane controller manager logging is not enabled."", ""level"": ""MEDIUM"", ""location"": 45}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,5,AWS-0038,Control plane scheduler logging is not enabled.,MEDIUM,45,"{""id"": ""AWS-0038"", ""message"": ""Control plane scheduler logging is not enabled."", ""level"": ""MEDIUM"", ""location"": 45}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,6,AWS-0039,Cluster does not have secret encryption enabled.,HIGH,45,"{""id"": ""AWS-0039"", ""message"": ""Cluster does not have secret encryption enabled."", ""level"": ""HIGH"", ""location"": 45}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,7,AWS-0040,Public cluster access is enabled.,CRITICAL,49,"{""id"": ""AWS-0040"", ""message"": ""Public cluster access is enabled."", ""level"": ""CRITICAL"", ""location"": 49}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,trivy,terraform,0,0.651,8,8,AWS-0041,Cluster allows access from a public CIDR: 0.0.0.0/0,CRITICAL,49,"{""id"": ""AWS-0041"", ""message"": ""Cluster allows access from a public CIDR: 0.0.0.0/0"", ""level"": ""CRITICAL"", ""location"": 49}",issue,
group_00271_Terraform-AWS-Services-Creation_EKS-Fargate,terraform,data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/main.tf|data/terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate/variables.tf,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\terraform_collected_templates_new\group_00271_Terraform-AWS-Services-Creation_EKS-Fargate\main.tf,checkov,terraform,1,8.333,4,1,CKV_AWS_37,Ensure Amazon EKS control plane logging is enabled for all log types,,L45-L56,"{""id"": ""CKV_AWS_37"", ""message"": ""Ensure Amazon EKS control plane logging is enabled for all log types"", ""level"": null, ""location"": ""L45-L56""}",issue,
